EigenVal1	EigenVal2	EigenVal3	EigenVec1X	EigenVec1Y	EigenVec1Z	EigenVec2X	EigenVec2Y	EigenVec2Z	EigenVec3X	EigenVec3Y	EigenVec3Z	Volume3d (mm^3) 	Shape_VA3d	Length3d (mm) 	index
4.98383	1.39513	0.79464	0.00878376	-0.208599	0.977962	-0.596958	0.783511	0.172485	0.802224	0.585317	0.117643	44.7812	471.161	9.96381	1
2.02928	0.920262	0.349208	-0.50613	0.096384	0.857055	0.849117	-0.118418	0.514759	0.151106	0.988275	-0.0219062	16.1617	250.671	7.11936	2
1.6903	0.428601	0.301315	-0.0782383	0.534153	0.84176	0.268381	0.824462	-0.498231	0.96013	-0.186932	0.207861	5.51551	353.105	5.90374	3
1.19168	0.0275518	0.0125638	0.948821	-0.306553	-0.0759147	0.0101428	-0.210675	0.977503	0.31565	0.928246	0.196784	0.249401	51.4042	3.90143	39
1.16195	0.183965	0.128639	-0.15213	0.862185	-0.483212	0.932424	0.28734	0.219137	-0.327783	0.417221	0.847635	0.970238	202.268	4.60449	13
1.10648	0.201926	0.152832	-0.474723	0.864407	0.165647	0.0434627	-0.164953	0.985343	0.879061	0.474965	0.0407376	3.82917	143.406	5.48743	4
0.862424	0.0180717	0.00669185	0.434442	-0.245809	0.866509	0.877928	-0.0993914	-0.468363	0.201251	0.964209	0.172623	0.167204	31.2835	3.70582	63
0.759601	0.00553353	0.00343311	-0.337163	0.89197	0.301183	0.394437	-0.156646	0.905473	0.854834	0.42409	-0.299011	0.0673657	22.6539	3.05658	154
0.745431	0.188108	0.0534263	0.346719	-0.452892	0.821386	0.91848	-0.0136557	-0.395233	0.190214	0.891461	0.411237	0.569306	56.6127	3.33536	16
0.680568	0.223812	0.145695	-0.294994	-0.481073	0.825559	0.917983	0.0970365	0.384566	0.265114	-0.871294	-0.412992	2.14618	180.719	4.1963	6
0.658602	0.289975	0.0764129	-0.511236	0.853701	-0.0991611	-0.616534	-0.283911	0.734357	0.598768	0.436566	0.671481	2.37197	64.5767	4.6222	5
0.600865	0.150117	0.0881726	-0.460934	0.879148	0.12099	0.875775	0.428603	0.222078	-0.143383	-0.208323	0.967493	1.46011	93.849	4.44982	9
0.564039	0.120349	0.0510522	0.635367	-0.452761	0.625553	0.772188	0.378624	-0.510264	-0.00582209	0.80725	0.590182	0.4273	70.1955	2.72736	26
0.50365	0.0444148	0.0328202	0.983483	0.180632	0.0115809	0.0148652	-0.144371	0.989412	-0.180391	0.972897	0.144671	0.160538	71.9493	2.75079	67
0.482489	0.280377	0.063307	0.110136	0.993378	-0.0327112	0.29862	-0.00168127	0.954371	0.947996	-0.114879	-0.296827	1.58009	96.6798	4.27285	8
0.435009	0.00801941	0.00570369	0.559277	0.394513	0.729087	-0.753761	0.608078	0.24917	0.345041	0.688913	-0.637453	0.0614019	20.2139	2.40114	168
0.434334	0.0582326	0.023888	0.424656	0.759076	-0.493427	0.833926	-0.115773	0.539597	0.35247	-0.640624	-0.682177	0.220191	77.4087	2.58634	45
0.401788	0.0844224	0.0254242	-0.0950398	0.954457	0.282807	-0.251842	-0.297905	0.920776	0.96309	0.0162874	0.268686	0.352128	46.0079	2.50027	30
0.394281	0.0515048	0.0349086	-0.0477424	0.615532	0.786665	-0.217226	0.762315	-0.609663	0.974953	0.199991	-0.0973149	0.42079	55.1013	2.71161	28
0.391588	0.0216869	0.015309	0.366251	0.722938	-0.58585	0.923054	-0.361841	0.130548	0.117606	0.588584	0.799836	0.280969	25.8628	2.88532	35
0.385684	0.0145522	0.00839143	0.242961	0.865426	0.438187	0.80134	0.075497	-0.593426	0.546648	-0.495316	0.675158	0.124271	39.3058	2.92676	95
0.383891	0.0813169	0.0235011	0.909897	0.407484	0.077743	-0.176406	0.210456	0.961555	-0.375457	0.888631	-0.263376	0.214243	48.3393	2.75847	49
0.372388	0.00774248	0.00365836	0.0892031	0.698928	0.709607	0.321698	0.654046	-0.684642	0.942631	-0.289351	0.166501	0.0621981	19.5126	1.99225	167
0.356297	0.060191	0.0271611	0.812938	0.273501	-0.51413	-0.441658	0.864985	-0.238201	0.379566	0.420713	0.823972	0.448001	37.7645	2.41134	24
0.33425	0.0623669	0.0160244	-0.0751371	0.967353	0.242038	-0.282503	-0.25343	0.925184	0.956319	0.00113917	0.292322	0.146518	34.4222	2.35066	78
0.334025	0.0207487	0.0140681	0.888114	0.222841	-0.40199	0.456424	-0.530613	0.714232	0.0541408	0.817797	0.572955	0.245217	26.5234	2.58843	41
0.333394	0.00651045	0.00524475	0.483927	0.191122	0.853983	0.326026	0.866233	-0.378613	-0.81211	0.461642	0.356882	0.0659762	24.0302	2.07601	158
0.331198	0.0097242	0.00454249	0.919836	-0.392179	0.00987896	-0.256845	-0.583	0.770806	0.296534	0.711552	0.636993	0.0740632	19.4852	2.21887	142
0.331134	0.0967396	0.0550223	-0.0155053	0.988079	0.153165	0.963551	0.0556821	-0.261666	0.267076	-0.143525	0.952928	0.709955	35.7323	2.5327	14
0.32813	0.128316	0.0791633	0.0412415	-0.672023	0.739381	-0.825068	0.394465	0.40455	0.563527	0.626723	0.538196	1.08147	40.3685	3.04886	11
0.327873	0.258406	0.125413	0.374295	0.917465	-0.134763	0.925141	-0.379388	-0.0133533	0.0633787	0.119677	0.990788	1.41323	63.0342	3.30267	10
0.324872	0.0428189	0.00345769	0.925656	-0.0409636	0.376142	0.0922158	0.988569	-0.119276	-0.366957	0.145095	0.918853	0.024542	81.8254	2.06041	329
0.321009	0.094627	0.0266098	0.436991	0.700304	-0.564458	-0.52195	0.708514	0.474948	0.732535	0.0870707	0.675138	0.481911	35.1941	2.60195	22
0.317533	0.0248305	0.00876044	-0.109131	0.732683	-0.671763	-0.672268	0.443405	0.59283	0.73222	0.516301	0.44417	0.125239	37.6183	2.18137	94
0.310251	0.0378757	0.0168794	0.814797	-0.575464	-0.0703315	0.533448	0.791696	-0.297742	0.227021	0.205081	0.952052	0.120915	24.2289	2.17549	98
0.306097	0.0431127	0.033108	0.480115	0.445346	0.755749	-0.16409	0.891929	-0.421351	0.861722	-0.0782865	-0.501306	0.338764	22.9441	2.12482	31
0.298962	0.00992864	0.0054348	-0.374673	-0.524494	0.764543	0.66645	0.42092	0.615362	0.644566	-0.740089	-0.191841	0.0409034	17.253	1.74434	221
0.297635	0.0409532	0.0165951	0.172242	0.938144	-0.300364	0.642373	0.124193	0.756263	0.746786	-0.323206	-0.581247	0.382977	24.551	2.42958	29
0.295464	0.157537	0.0825732	-0.378925	0.30858	0.872465	-0.501247	0.724066	-0.473793	0.777925	0.616852	0.119692	0.520066	210.231	2.7711	20
0.292237	0.0609748	0.0189737	0.694389	0.307423	-0.650626	0.693955	-0.0468593	0.718492	-0.190393	0.950418	0.245876	0.18088	17.6206	2.15121	60
0.283199	0.0375703	0.00880334	0.63216	-0.581091	0.51255	0.682325	0.730935	-0.0128752	-0.367159	0.357865	0.858561	0.116497	29.6072	2.08824	102
0.28024	0.00553489	0.00381669	-0.512174	0.847733	0.137938	-0.259874	-0.306033	0.915865	0.818623	0.433236	0.377046	0.0628226	16.5495	1.92221	164
0.26558	0.0231805	0.00716661	-0.408233	0.905318	0.117235	0.843546	0.325013	0.427548	-0.348965	-0.273432	0.896358	0.208966	30.2515	2.16142	52
0.262074	0.189109	0.0750193	0.01134	0.865692	0.500448	-0.541644	-0.415378	0.73081	0.840531	-0.279352	0.464187	1.73888	26.9151	2.76277	7
0.255136	0.0333009	0.00886155	0.60193	-0.412463	0.68378	0.650153	0.75031	-0.119734	-0.463661	0.516633	0.719798	0.187344	18.5427	2.10587	58
0.249563	0.0741756	0.0378816	0.0209534	-0.53048	0.847438	-0.253993	0.816991	0.517701	0.966979	0.226091	0.117619	0.499209	29.2897	2.18171	21
0.248753	0.0505991	0.0267308	0.633053	-0.186969	0.75119	0.160849	0.980985	0.108611	0.757213	-0.0520716	-0.651089	0.191309	30.5748	2.07306	56
0.24364	0.080634	0.0482347	0.948698	0.228761	0.218268	-0.312046	0.788728	0.529656	-0.0509893	-0.570593	0.819649	0.453434	64.9652	2.29237	23
0.241958	0.0551974	0.020003	-0.411445	0.0491111	0.91011	0.607078	-0.73004	0.313844	0.67983	0.681638	0.270557	0.152264	58.2977	2.29825	74
0.239248	0.00405727	0.00162401	0.378029	0.868061	-0.321812	0.855423	-0.460445	-0.237155	0.354042	0.185634	0.916621	0.0331755	15.1221	1.91897	264
0.236957	0.0376386	0.0198118	0.809017	-0.336915	-0.481642	0.560851	0.687681	0.461022	0.175891	-0.643104	0.745305	0.238816	26.6058	2.23915	43
0.232707	0.0172197	0.00332093	0.868861	-0.431871	-0.242009	-0.0535547	-0.567978	0.8213	0.492151	0.700634	0.516622	0.0797928	25.8247	2.02428	135
0.231741	0.0613024	0.0161858	0.887581	-0.460367	0.0162161	0.288122	0.582273	0.760226	0.359425	0.67009	-0.649456	0.218942	21.4872	2.14371	46
0.231653	0.0570613	0.0144843	0.555722	0.562168	0.612487	-0.578774	-0.26727	0.770446	-0.596819	0.782646	-0.17684	0.223813	33.4313	1.91286	44
0.230521	0.0457397	0.0291068	0.655431	-0.0488685	0.753672	-0.351544	0.863472	0.361708	0.668451	0.502024	-0.548767	0.114732	54.6463	2.1836	104
0.222811	0.0212364	0.0123662	0.830178	0.281274	0.481341	0.0258684	0.84303	-0.537244	-0.556898	0.45846	0.692589	0.216117	18.3358	1.931	48
0.219979	0.019703	0.0116439	0.272588	0.884187	-0.379353	0.944993	-0.320131	-0.0671194	0.180789	0.34019	0.922814	0.104429	14.971	2.01529	110
0.217615	0.0606295	0.0152798	0.371231	0.71356	-0.594155	0.82843	-0.543539	-0.135165	0.419395	0.442038	0.792912	0.186563	32.4476	2.32336	59
0.214199	0.0298162	0.0203841	0.820582	0.0206469	0.571155	0.126954	0.967796	-0.217381	-0.55725	0.250889	0.791535	0.302014	10.9088	1.79654	32
0.214131	0.0110373	0.00443035	0.687489	-0.229046	-0.689127	0.698414	0.468508	0.541035	-0.19894	0.853252	-0.482063	0.0741101	17.1528	2.2301	141
0.214023	0.0225449	0.0113972	0.927792	-0.170677	-0.331769	0.339829	0.0195336	0.940284	0.154004	0.985133	-0.0761241	0.117652	20.1146	2.11255	100
0.203935	0.00779486	0.00483036	-0.249426	-0.252336	0.93494	0.968094	-0.0409579	0.247216	-0.0240885	0.966772	0.254501	0.0634783	8.62114	1.57963	163
0.202945	0.0630457	0.0135248	-0.461435	0.288466	0.838966	0.559423	0.828569	0.0227947	0.688566	-0.479856	0.543706	0.266325	24.0625	2.43179	36
0.199489	0.0521855	0.00841403	0.321069	-0.576814	0.751133	-0.26581	0.706359	0.656051	0.908988	0.410296	-0.0734672	0.0734075	48.6735	2.17202	145
0.198836	0.0545123	0.0100209	-0.338631	-0.263386	0.903303	-0.0922154	0.964691	0.246715	0.936389	-0.000247093	0.350963	0.152716	15.7628	1.72407	73
0.198758	0.00750936	0.00626028	0.158844	-0.353638	0.921796	0.969632	0.231735	-0.0781844	-0.185964	0.906222	0.379709	0.0701602	15.456	1.76611	150
0.196395	0.0570856	0.0402606	0.799594	-0.464002	0.38125	0.592652	0.507124	-0.62577	0.0970172	0.726311	0.680485	0.149532	53.9793	1.90889	75
0.195364	0.0467757	0.0308545	-0.26277	0.961874	-0.0758309	0.767486	0.256001	0.587731	-0.584736	-0.0962389	0.805495	0.564295	10.0921	1.99965	17
0.193738	0.0304343	0.0139391	0.833103	-0.204931	0.513753	-0.0639457	0.886919	0.457478	-0.549409	-0.413979	0.72579	0.149313	31.4961	1.94396	76
0.189859	0.0501284	0.027276	-0.424582	0.869475	0.252473	0.872601	0.318608	0.370212	-0.24145	-0.377494	0.89398	0.293693	29.2564	1.86325	33
0.188819	0.00566566	0.00271	0.35687	0.917832	0.173861	0.501078	-0.345155	0.793593	0.788394	-0.196091	-0.583081	0.0372502	15.3006	1.58187	242
0.181101	0.0363405	0.0143745	0.683179	-0.663421	0.305187	0.673835	0.73378	0.0866841	-0.281448	0.146425	0.948339	0.241954	11.0971	1.87667	42
0.178399	0.110347	0.0706677	-0.411553	-0.289822	0.864076	0.846651	-0.472517	0.244765	0.337353	0.832304	0.439844	0.592037	78.8814	2.18567	15
0.177878	0.0104388	0.00465583	0.998715	0.00807763	0.0500408	-0.0225617	0.954875	0.296149	-0.0453906	-0.296898	0.95383	0.0763582	19.3131	1.84332	139
0.174176	0.00987589	0.00380635	0.18365	-0.643303	0.743259	0.88053	-0.228456	-0.4153	0.436966	0.730732	0.524492	0.0878642	11.1148	1.62647	127
0.174074	0.0212443	0.00604805	-0.0914478	0.0707399	0.993294	0.167782	0.984308	-0.0546531	0.981574	-0.161659	0.101882	0.0482878	25.7715	1.59373	193
0.173355	0.0225504	0.0127585	0.235724	0.968003	-0.0860497	0.963449	-0.221179	0.151149	-0.12728	0.118534	0.984759	0.11965	12.4095	1.59721	99
0.171665	0.0309513	0.0135109	0.627065	0.777247	-0.0517248	0.686925	-0.52044	0.507223	-0.367318	0.353593	0.860261	0.13431	19.5283	1.70785	87
0.163085	0.035102	0.0155167	0.147322	0.590705	0.793325	0.888168	-0.431972	0.156709	0.435262	0.681519	-0.588284	0.102586	28.7013	1.86302	111
0.162907	0.0163242	0.00857939	0.789843	-0.431624	0.435716	0.611239	0.612304	-0.501468	-0.0503454	0.662408	0.74745	0.135528	15.1485	1.8479	86
0.16022	0.0137826	0.0100228	0.438159	-0.203818	0.875485	0.189208	0.973046	0.131837	0.878759	-0.107884	-0.464913	0.0671627	12.4608	1.56236	156
0.158972	0.0088849	0.00655003	0.67609	-0.0490406	0.735185	0.399092	0.863118	-0.309438	0.619377	-0.502615	-0.603117	0.0898938	9.72868	1.67248	124
0.155144	0.0105385	0.0018096	-0.0268249	0.490184	0.871206	0.180848	0.859519	-0.478039	0.983145	-0.144733	0.111705	0.0366725	14.3568	1.45438	245
0.152641	0.0255361	0.00774438	-0.0771682	0.498191	0.863626	0.0112073	0.866588	-0.498898	0.996955	0.0288201	0.0724564	0.147986	12.3971	2.07144	77
0.151652	0.0105434	0.00820008	0.804942	0.542028	0.2414	-0.164878	-0.186493	0.968522	-0.569986	0.819406	0.0607477	0.109018	10.4206	1.8163	105
0.144544	0.0269042	0.00735863	0.681576	-0.632781	-0.367481	-0.142489	-0.607353	0.781549	0.71774	0.480323	0.504122	0.106645	22.2411	1.69554	108
0.143953	0.0350137	0.0150504	-0.0615593	0.961004	-0.269596	-0.317579	0.237212	0.918082	0.946231	0.142135	0.290592	0.249058	18.256	2.01086	40
0.143737	0.0267515	0.0124472	-0.230474	0.796687	0.558724	0.139107	-0.541309	0.829237	0.963084	0.26884	0.0139334	0.210075	7.79856	1.58564	51
0.143631	0.018066	0.00278788	0.831282	0.170738	0.528979	-0.532219	-0.030052	0.846073	-0.160354	0.984858	-0.0658885	0.0295691	15.0735	1.35617	288
0.140853	0.0461246	0.0129622	-0.352126	0.400234	0.846061	0.932764	0.0755073	0.352492	0.0771956	0.913297	-0.399912	0.123538	50.4382	1.69614	96
0.13684	0.0108192	0.00401053	0.958855	-0.0185865	0.283288	-0.283783	-0.0910835	0.954553	-0.00806111	0.99567	0.0926104	0.0857878	9.31075	1.59436	129
0.136367	0.0345348	0.0185964	-0.511038	-0.409218	0.755898	0.843722	-0.0707842	0.532093	-0.164236	0.909687	0.38144	0.201957	14.8108	1.78672	54
0.135567	0.0308772	0.0103508	0.451309	0.874263	-0.178842	0.652503	-0.18659	0.734455	0.608737	-0.448161	-0.654669	0.0507233	43.618	1.5524	184
0.13468	0.040713	0.0136435	0.651987	-0.0490461	0.756642	0.757646	0.00300209	-0.652658	0.0297388	0.998792	0.0391169	0.102071	37.3726	1.53857	112
0.133598	0.0161722	0.0071062	-0.615239	0.61182	-0.497149	0.653933	0.748275	0.111607	-0.440287	0.256437	0.860458	0.116731	10.9117	1.71624	101
0.132346	0.0360204	0.0126277	-0.512571	0.724462	-0.460896	0.720507	0.654869	0.228071	0.467055	-0.215176	-0.857647	0.063572	42.2045	1.33034	161
0.129404	0.0218782	0.0125667	0.533975	0.25718	0.805437	-0.209474	0.963157	-0.168667	0.819141	0.0786542	-0.568174	0.0959356	23.7697	1.47105	118
0.128045	0.0356071	0.0205493	0.719409	-0.691335	-0.0671371	0.576687	0.540624	0.612501	-0.387147	-0.479355	0.787614	0.031021	58.9259	1.24065	281
0.127798	0.00358133	0.000327532	-0.259622	0.279002	0.924529	-0.515448	0.769546	-0.376978	0.816645	0.574419	0.0559796	0.00374687	17.6627	1.08652	972
0.127224	0.0273407	0.0173513	-0.159158	-0.155582	0.974917	-0.415644	0.906281	0.0767734	0.895494	0.393	0.208908	0.169749	25.1882	1.5927	61
0.126849	0.0701881	0.0348083	0.0795839	-0.196383	0.977292	-0.432549	0.876489	0.21135	0.898091	0.439547	0.0151907	0.535959	11.109	1.88993	19
0.125868	0.0395051	0.02106	0.191528	0.529979	0.826099	0.769796	-0.603261	0.208544	0.608877	0.595985	-0.523517	0.133748	23.0113	1.76578	88
0.124764	0.00632567	0.00190374	0.0175999	0.326863	0.944908	0.661633	0.704735	-0.256106	0.749621	-0.62969	0.20386	0.0218255	12.9136	1.50548	354
0.122648	0.0954539	0.0481382	0.15035	0.954631	0.25705	0.949595	-0.0671043	-0.306214	0.275072	-0.290132	0.916602	0.426082	62.1715	1.82245	27
0.117522	0.0905978	0.0154444	-0.436045	-0.0939699	0.895005	0.820868	0.366081	0.438361	-0.368837	0.925826	-0.0824907	0.217428	16.9708	2.05466	47
0.113662	0.0280016	0.0155768	0.424755	0.80233	-0.419344	0.4648	0.204225	0.861541	0.776881	-0.560855	-0.286177	0.132624	34.0659	1.74867	89
0.111963	0.0251858	0.01302	0.710654	0.332177	0.620185	-0.38018	-0.560411	0.7358	-0.591974	0.758682	0.271972	0.165471	6.74592	1.25074	65
0.111791	0.0270242	0.020306	-0.0304324	0.99908	0.0302292	0.901648	0.0143865	0.432232	-0.4314	-0.04041	0.901255	0.201707	9.66318	1.51734	55
0.108989	0.0358545	0.0222644	-0.228103	0.859215	0.457951	0.0645744	-0.455965	0.887652	0.971493	0.232048	0.0485236	0.0728143	59.8969	1.44383	146
0.108518	0.0117382	0.00521252	0.635989	-0.366161	-0.679297	0.634126	-0.253671	0.730435	0.439775	0.895308	-0.0708603	0.0441351	17.033	1.41523	207
0.107901	0.0238742	0.00987061	0.495345	0.729335	-0.471916	-0.603926	0.679612	0.416415	0.624425	0.0787335	0.777107	0.104756	15.0798	1.61874	109
0.107811	0.00904642	0.00558045	0.608348	-0.548756	-0.573393	0.701935	0.709175	0.0660218	0.370406	-0.442649	0.816616	0.0265248	24.9547	1.35736	311
0.107571	0.0186662	0.00625888	-0.0260061	0.96783	-0.250257	0.16839	0.251005	0.953227	0.985377	-0.0173511	-0.169501	0.130844	6.11696	1.47873	92
0.10707	0.0331114	0.0145476	-0.084752	-0.584287	0.80711	0.950726	-0.28986	-0.110004	0.298223	0.758017	0.580063	0.100182	18.4763	1.33607	115
0.106293	0.063086	0.03776	-0.173	0.835526	-0.521504	0.959059	0.0223637	-0.282321	0.224224	0.548995	0.805188	0.250588	31.9792	1.68023	38
0.105803	0.0113177	0.00651334	0.429755	0.724248	0.539236	0.279109	-0.674502	0.683481	0.858725	-0.143224	-0.492014	0.0488967	17.3192	1.38695	191
0.104822	0.00807611	0.00382865	0.916415	0.0491754	-0.397197	0.0951272	0.937221	0.335512	0.38876	-0.345252	0.854205	0.0334096	13.2797	1.39234	263
0.104784	0.0427262	0.0135901	-0.63497	0.771952	0.0300649	0.750361	0.625533	-0.213699	0.183772	0.113133	0.976437	0.0364227	31.475	1.46335	247
0.103196	0.0254217	0.0151788	-0.422478	0.896881	0.130833	0.408755	0.0596974	0.91069	0.80897	0.438225	-0.391825	0.0671627	33.3449	1.4389	155
0.102478	0.00659217	0.00276104	-0.408544	0.679674	-0.609208	0.889346	0.446567	-0.0981882	-0.205316	0.581911	0.786908	0.0425114	8.89902	1.28763	214
0.101744	0.0267125	0.0239462	0.0781825	0.684297	0.725	0.996883	-0.0459272	-0.064153	-0.0106025	0.727755	-0.685755	0.0410283	57.1512	1.41036	220
0.100773	0.0269589	0.00985721	0.735932	0.655547	-0.169299	0.166457	0.0671927	0.983757	-0.656274	0.752159	0.059671	0.0801987	40.0829	1.37718	134
0.0995335	0.0300297	0.0230928	0.641922	-0.575977	-0.506149	0.505381	-0.178618	0.844207	0.576652	0.797713	-0.176429	0.140352	24.1463	1.46602	83
0.0986425	0.0153841	0.0063641	0.817017	0.19035	0.544288	0.0561	0.913221	-0.403584	-0.573878	0.36027	0.735439	0.0433701	14.8499	1.3138	210
0.0977452	0.0354605	0.00753248	0.96766	-0.139867	-0.209932	0.0113948	0.855597	-0.517516	0.252	0.498388	0.829521	0.0838988	13.1996	1.37522	131
0.097699	0.0573937	0.00121083	-0.481983	0.874024	0.0614412	-0.33923	-0.250804	0.906653	0.807846	0.416149	0.417378	0.031786	33.6446	1.47635	278
0.0961865	0.00951199	0.00367029	-0.307852	0.775115	0.551746	0.948599	0.294788	0.11515	0.0733936	-0.558835	0.826025	0.0501613	14.3682	1.22027	187
0.0956207	0.0455633	0.0291977	0.413525	0.710337	0.569577	0.699725	-0.648198	0.300373	0.582565	0.274336	-0.765087	0.14566	20.2997	1.38723	80
0.0950745	0.0183069	0.0099618	0.697292	-0.45982	0.549863	-0.186997	0.623861	0.758835	0.691965	0.631952	-0.349028	0.0227779	27.3931	1.19408	345
0.0946476	0.0176117	0.00376779	-0.354113	-0.33947	0.871415	-0.879456	0.437776	-0.18684	0.318058	0.832534	0.453571	0.0418869	7.73355	1.10032	216
0.0946249	0.0064804	0.00223238	0.507012	-0.418401	0.753578	0.0988611	-0.840284	-0.533057	0.856251	0.344766	-0.38467	0.0315362	7.85996	1.15446	279
0.0934569	0.0107893	0.00203528	-0.276753	0.649012	0.708655	0.250951	0.760681	-0.598655	0.927594	-0.0121575	0.373391	0.016658	20.077	1.17827	410
0.0934281	0.0255356	0.0103007	0.0539318	0.986603	-0.153969	0.884884	-0.118667	-0.450442	0.462678	0.111952	0.879429	0.0972158	21.1329	1.30426	117
0.0931417	0.0311032	0.00326482	-0.646174	0.747429	-0.154301	0.759402	0.60957	-0.22745	0.0759453	0.264149	0.961487	0.0523938	9.67801	1.23232	181
0.0923188	0.00989697	0.00269634	0.946304	-0.245682	0.210115	0.315623	0.842732	-0.436101	-0.0699281	0.479002	0.875024	0.0364852	8.80702	1.10122	246
0.0920812	0.0244324	0.0126533	-0.326081	0.556425	0.76424	0.769991	0.625337	-0.126759	-0.548439	0.547124	-0.632353	0.167111	10.5221	1.32561	64
0.0916154	0.0159745	0.0105189	0.781954	-0.622394	0.0342755	-0.169877	-0.159877	0.97241	0.599742	0.766202	0.230747	0.0767797	20.4503	1.17698	138
0.0915183	0.0165508	0.00154919	0.916778	0.302242	0.261089	-0.30975	0.125368	0.942517	-0.252136	0.944951	-0.208554	0.0131765	34.1978	1.25238	472
0.0901934	0.0323494	0.0244517	0.490409	-0.493586	0.718243	0.80622	0.569893	-0.158841	0.33092	-0.656959	-0.67742	0.146222	21.4257	1.32286	79
0.0897189	0.0250197	0.00845626	-0.478012	0.840935	0.253638	0.345826	-0.0852558	0.934417	0.807409	0.534377	-0.250064	0.0707847	19.5397	1.2707	148
0.0876231	0.0139435	0.00420142	-0.496014	0.828608	0.259576	-0.664621	-0.554676	0.500614	0.558793	0.0757912	0.825837	0.0376093	11.1042	1.08969	239
0.0841517	0.03239	0.0121682	-0.606748	0.750681	-0.261411	-0.434502	-0.0378274	0.899876	0.665631	0.659581	0.349124	0.0892537	26.7681	1.42875	125
0.0839458	0.0319441	0.0104742	0.992666	-0.0901125	-0.0805865	0.0282169	0.820905	-0.570367	0.117551	0.56391	0.817427	0.0739383	20.1123	1.15778	143
0.083936	0.0263508	0.00455762	-0.51848	0.840245	-0.158641	0.83824	0.46279	-0.288409	0.168916	0.282514	0.944274	0.0301155	51.5293	1.12869	285
0.0830343	0.0126474	0.0047441	-0.461502	0.536509	0.706523	0.517552	0.809657	-0.276759	-0.720524	0.237938	-0.651329	0.0143162	30.7792	1.28373	451
0.0825493	0.0590888	0.0429793	0.484969	-0.646009	-0.589472	0.874467	0.366401	0.317897	0.0106184	-0.669644	0.742607	0.210777	45.9498	1.39099	50
0.0823865	0.00312751	0.00101689	-0.00333326	0.97032	0.2418	-0.532146	-0.206442	0.821098	0.846646	-0.125936	0.517041	0.0118339	8.50764	1.10759	509
0.081192	0.0200412	0.0029119	0.897914	0.220234	-0.381113	0.27776	0.388181	0.878729	-0.341467	0.894881	-0.287381	0.0362666	18.3003	1.17458	249
0.0808831	0.0255556	0.0172316	0.638107	-0.610827	0.468733	0.765764	0.566862	-0.303765	-0.0801595	0.552773	0.829468	0.169452	8.16304	1.26817	62
0.0806842	0.0583359	0.0159477	-0.711123	0.686969	0.149593	0.617121	0.71184	-0.335329	0.336847	0.146143	0.930149	0.25382	12.6521	1.47754	37
0.0804694	0.0125137	0.00645711	-0.15889	-0.180488	0.970659	-0.337153	0.933966	0.118475	0.927945	0.308436	0.209249	0.0503174	15.3284	1.25605	186
0.079059	0.034651	0.00511353	-0.1486	0.94476	-0.292141	-0.736839	0.0912464	0.669883	0.659535	0.314805	0.682577	0.0491777	21.1394	1.34784	190
0.0784568	0.0210079	0.00643285	-0.369537	0.186223	0.910365	0.273774	0.958044	-0.0848451	0.88797	-0.217881	0.405015	0.0470701	16.2092	1.06684	195
0.0781287	0.0128125	0.00465199	0.952462	-0.304644	0.00280418	0.267696	0.841267	0.469691	-0.145448	-0.446612	0.882826	0.0369067	23.2711	1.34348	244
0.0775182	0.0123904	0.00629793	0.300629	0.60369	0.738364	0.921744	-0.382752	-0.0623527	0.244969	0.699328	-0.671514	0.0255412	23.151	1.07406	320
0.0772465	0.0389683	0.0174882	0.123298	0.984911	0.121443	0.789156	-0.0231136	-0.613757	0.601689	-0.171513	0.780098	0.159992	21.6597	1.73821	68
0.0764468	0.012493	0.00800066	0.937017	-0.269378	-0.22234	0.245146	0.960631	-0.130732	0.248804	0.0679925	0.966164	0.0994483	5.85599	1.24431	116
0.0753287	0.0185884	0.00851329	-0.270239	0.947915	0.168606	-0.316239	-0.252796	0.914378	0.909376	0.193781	0.368083	0.045306	23.6783	1.34777	202
0.0751984	0.0106434	0.00893171	-0.347304	-0.192866	0.917705	0.88147	0.266787	0.38966	-0.319984	0.94426	0.0773495	0.0625104	6.34299	1.18245	166
0.0742052	0.0413787	0.0141453	0.10976	0.881626	-0.459007	0.022875	0.459435	0.887917	0.993695	-0.107958	0.0302605	0.204142	10.1692	1.24893	53
0.0735071	0.0213055	0.00417733	0.454458	-0.543414	-0.705811	0.834432	0.537023	0.123813	0.311755	-0.645219	0.697496	0.0505672	14.9471	1.04688	185
0.0734197	0.00329368	0.0011564	0.262119	0.793795	-0.548802	0.209759	0.508226	0.835289	0.941963	-0.334061	-0.0332899	0.0121617	10.0137	1.11655	496
0.0731396	0.00951377	0.00421212	-0.373655	0.74302	-0.555251	0.884977	0.464877	0.0265401	-0.277843	0.481467	0.831259	0.0329569	13.3025	1.04811	268
0.0728427	0.00783226	0.00235683	-0.549044	0.797197	0.251054	0.0142782	-0.291388	0.956499	0.835671	0.528744	0.148602	0.0390456	6.82185	1.19388	234
0.0721781	0.0163532	0.00596743	0.94071	0.0131488	0.338957	-0.246417	-0.660224	0.709495	-0.233116	0.750954	0.617839	0.0549854	23.8185	1.28029	174
0.0718137	0.00742947	0.0016141	0.831224	-0.333914	0.444486	0.35398	0.934398	0.039984	-0.428678	0.124103	0.894893	0.0103351	15.2075	0.938526	557
